Group,pid,Name.1,Name.2,Name.3,Response,Key,Released,Response.1,Code,Time,(Trial Variable),Finger,Congruence,Repeated,Correct,double_response,questionnaire_1,questionnaire_2,questionnaire_3,questionnaire_4,questionnaire_5,questionnaire_6,questionnaire_7,questionnaire_8,questionnaire_9,questionnaire_10
Main Group,P9,AI_Block,"AI_Trial, 8","AI_Blue (8, m5inc.bmp)",middle,b,Released,(based on code value),C,588,,2,4,5,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,389,,2,1,5,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,443,,1,0,5,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,445,,1,2,5,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,439,,2,1,6,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,490,,1,1,6,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,438,,1,3,6,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,374,,2,3,6,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,443,,1,2,6,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,421,,1,0,6,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,323,,2,4,6,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,490,,2,2,6,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,374,,1,4,6,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,536,,2,0,6,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,486,,2,1,7,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,388,,2,3,7,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,479,,1,1,7,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,555,,2,0,7,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,387,,1,4,7,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,406,,2,2,7,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,506,,1,3,7,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,519,,1,2,7,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,527,,1,0,7,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,524,,2,4,7,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,475,,1,0,8,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,415,,1,3,8,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,427,,1,2,8,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,450,,2,0,8,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,501,,1,1,8,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,466,,2,4,8,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,389,,2,3,8,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,542,,2,2,8,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,378,,1,4,8,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 2","AI_Blue (2, m5basecon.bmp)",middle,b,Released,(based on code value),C,599,,2,1,8,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,506,,1,2,9,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,534,,1,1,9,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,405,,2,3,9,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,396,,2,1,9,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,478,,2,2,9,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,344,,2,4,9,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,448,,1,0,9,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,519,,2,0,9,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,491,,1,3,9,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,409,,1,4,9,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,492,,2,2,10,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,417,,2,0,10,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,431,,2,3,10,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,387,,2,4,10,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,530,,1,0,10,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,518,,2,1,10,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,433,,1,2,10,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,453,,1,1,10,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,445,,1,4,10,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P9,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,470,,1,3,10,,0,0,60,95,30,68,29,93,52,55,64
Main Group,P49,AI_Block,"AI_Trial, 3","AI_Blue (3, i5baseinc.bmp)",index,v,Released,(based on code value),C,761,,1,2,1,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 10","AI_Blue (10, m5base.bmp)",middle,b,Released,(based on code value),C,769,,2,0,1,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,480,,1,3,1,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 7","AI_Blue (7, i5inc.bmp)",index,v,Released,(based on code value),C,803,,1,4,1,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 4","AI_Blue (4, m5baseinc.bmp)",middle,b,Released,(based on code value),C,620,,2,2,1,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,490,,1,1,1,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,404,,2,3,1,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,500,,1,0,1,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,423,,2,4,1,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,423,,2,1,1,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,513,,2,4,2,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,486,,2,2,2,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 5","AI_Blue (5, i5con.bmp)",index,v,Released,(based on code value),C,595,,1,3,2,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,349,,2,1,2,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,554,,1,2,2,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,388,,2,0,2,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,474,,2,3,2,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,526,,1,1,2,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 9","AI_Blue (9, i5base.bmp)",index,v,Released,(based on code value),C,650,,1,0,2,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 7","AI_Blue (7, i5inc.bmp)",index,v,Released,(based on code value),C,620,,1,4,2,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,370,,2,4,3,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,554,,2,0,3,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,563,,1,1,3,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,414,,2,1,3,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,552,,1,4,3,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,541,,1,2,3,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 9","AI_Blue (9, i5base.bmp)",index,v,Released,(based on code value),C,641,,1,0,3,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,439,,2,2,3,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,522,,2,3,3,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,529,,1,3,3,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,500,,2,1,4,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,417,,2,0,4,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 3","AI_Blue (3, i5baseinc.bmp)",index,v,Released,(based on code value),C,584,,1,2,4,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 9","AI_Blue (9, i5base.bmp)",index,v,Released,(based on code value),C,590,,1,0,4,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,508,,2,4,4,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,520,,2,2,4,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,505,,1,3,4,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,534,,1,1,4,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,428,,2,3,4,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,556,,1,4,4,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,531,,1,2,5,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 4","AI_Blue (4, m5baseinc.bmp)",middle,b,Released,(based on code value),C,622,,2,2,5,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 9","AI_Blue (9, i5base.bmp)",index,v,Released,(based on code value),C,616,,1,0,5,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,464,,2,3,5,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 10","AI_Blue (10, m5base.bmp)",middle,b,Released,(based on code value),C,573,,2,0,5,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,505,,1,1,5,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 7","AI_Blue (7, i5inc.bmp)",index,v,Released,(based on code value),C,643,,1,4,5,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,385,,2,4,5,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,468,,1,3,5,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,495,,2,1,5,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,437,,2,4,6,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,414,,1,1,6,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 4","AI_Blue (4, m5baseinc.bmp)",middle,b,Released,(based on code value),C,712,,2,2,6,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,493,,2,3,6,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,487,,2,0,6,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,458,,1,3,6,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,481,,2,1,6,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 7","AI_Blue (7, i5inc.bmp)",index,v,Released,(based on code value),C,665,,1,4,6,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 9","AI_Blue (9, i5base.bmp)",index,v,Released,(based on code value),C,1173,,1,0,6,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,503,,1,2,7,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,404,,2,3,7,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,390,,2,4,7,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,517,,1,0,7,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 7","AI_Blue (7, i5inc.bmp)",index,v,Released,(based on code value),C,681,,1,4,7,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,549,,1,1,7,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 2","AI_Blue (2, m5basecon.bmp)",middle,b,Released,(based on code value),C,883,,2,1,7,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,477,,2,2,7,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 5","AI_Blue (5, i5con.bmp)",index,v,Released,(based on code value),C,579,,1,3,7,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,448,,2,0,7,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,412,,1,2,8,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,432,,2,1,8,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,450,,2,0,8,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 7","AI_Blue (7, i5inc.bmp)",index,v,Released,(based on code value),C,670,,1,4,8,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,387,,2,4,8,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,570,,1,0,8,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,520,,1,3,8,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,452,,2,3,8,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,486,,2,2,8,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,542,,1,1,8,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 7","AI_Blue (7, i5inc.bmp)",index,v,Released,(based on code value),C,700,,1,4,9,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,416,,2,2,9,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,541,,1,2,9,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,408,,2,4,9,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,457,,2,0,9,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,515,,1,1,9,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,523,,2,1,9,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 9","AI_Blue (9, i5base.bmp)",index,v,Released,(based on code value),C,650,,1,0,9,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,478,,2,3,9,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,539,,1,3,9,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,340,,2,0,10,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,400,,1,3,10,,0,0,36,88,13,14,20,36,5,78,12
Main Group,P49,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,541,,1,2,10,,0,0,36,88,13,14,20,36,5,78,12
